song,mood,max_intensity,min_intensity,mean_intensity,median_intensity,max_pitch,min_pitch,mean_pitch,median_pitch,max_timbre,min_timbre,mean_timbre,median_timbre,max_time,min_time,mean_time,median_time
calm.43,calm,-13.26128292992516,-83.26480144448685,-43.31621497864541,-41.231467183534384,1.0,0.023813219866247372,0.37451332769560997,0.3063941742907429,233.71783999900416,-576.5839481806549,-7.22531359325282,0.006746583815429518,0.5224489795918394,0.46439909297052157,0.5074360778794277,0.5108390022675735
calm.44,calm,-8.44839802565246,-68.85061184167418,-38.758541675335266,-37.455767281833914,1.0,0.052422711472435816,0.41692548805813817,0.3424663965999403,227.56830352407945,-538.561950239025,-7.430583888156244,-0.00614039700470926,0.46439909297052395,0.26702947845804986,0.44874321445750015,0.452789115646258
calm.45,calm,-8.005692971961306,-71.74599545971566,-39.86761549664939,-38.94285640889245,1.0,0.024665846054297107,0.4014908523100517,0.34203726364714804,226.5915347146342,-592.4339227408728,-7.520791942304762,0.0024409798934600553,0.5456689342403642,0.37151927437641724,0.5261807580174928,0.5340589569160983
calm.46,calm,-6.550699830118573,-91.89250400412278,-50.177763782132764,-48.98594524213621,1.0,0.022582093346161458,0.3282337811157043,0.2184492032618043,239.29353813528252,-735.427768677289,-10.193449228928154,0.007114665228427341,0.568888888888889,0.37151927437641724,0.489167044595616,0.49342403628117903
calm.47,calm,-9.041616511353014,-74.5169334423306,-39.4228048234885,-37.92770429885926,1.0,0.07150072457362475,0.44667639620718047,0.41029702264517864,227.13313249682915,-632.8049387939817,-9.230828928281175,-0.015149380185891015,0.41795918367347085,0.046439909297052155,0.39566802721088434,0.4063492063492049
calm.48,calm,-7.2112624015967235,-84.25280312251091,-42.346657282100985,-39.98741755968857,1.0,0.0352350607768519,0.3821287962412119,0.28706922767333076,268.5480125200287,-647.6992198380368,-8.745017110013311,0.0039049646021570633,0.4411791383219956,0.34829931972789113,0.4121541950113379,0.4179591836734673
calm.49,calm,-18.712737163179938,-95.07369854689732,-46.939131761988854,-46.683865709095436,1.0,0.031144278195619848,0.3889233781158861,0.29732899223987164,166.7460714602204,-692.2115850431657,-9.416987878469568,-0.002724942483570735,0.4876190476190476,0.16253968253968254,0.4473359444788016,0.452789115646258
calm.50,calm,-20.632613599649517,-80.31095177542115,-43.91867962194883,-42.19021274689605,1.0,0.062114053737299404,0.3615334988510938,0.27921787110519436,215.15948896945906,-638.3939756129485,-8.535875334194515,0.009527970253817051,0.7082086167800483,0.18575963718820862,0.6398107068914523,0.6501587301587293
calm.51,calm,-20.697693452379568,-80.28410425717047,-45.9024294572854,-46.03668304450928,1.0,0.04354301104017632,0.3603067006414963,0.2742681086829052,185.07472957360037,-726.3119325130601,-8.730254562170252,0.012687147686020934,0.6617687074829952,0.29024943310657597,0.6395583160800552,0.6501587301587293
calm.52,calm,-10.009534553303652,-77.21859864292566,-42.90908169298468,-42.023862065356795,1.0,0.01710731165589193,0.3607217826938353,0.2868660380234993,215.54480481889354,-669.4997487149423,-7.485978687300379,0.013367234687679705,0.6037188208616797,0.34829931972789113,0.5570598553886963,0.5572789115646266
calm.53,calm,-18.21110077754249,-63.261678988104194,-39.32359328105222,-38.824503418720134,1.0,0.1191362536364934,0.5214690302503453,0.49168376116420975,212.46277467607646,-561.5444262050855,-7.7361221970889185,0.0025994782405173774,0.5456689342403629,0.4527891156462585,0.5169495166487648,0.5224489795918359
calm.54,calm,-10.090342384413466,-85.98796972837036,-42.75196140995055,-41.36446465982449,1.0,0.03099338910673456,0.453019844249979,0.4295079792633487,206.12681358866377,-634.8391087329826,-9.33600504567654,-0.006441377879485967,0.40634920634920846,0.1509297052154195,0.3904618689581096,0.3947392290249425
calm.55,calm,-14.20649571319812,-80.10471913201317,-42.74739524955668,-42.540703912541886,1.0,0.05034678919449845,0.48549097506196,0.4530535466895388,198.85488885877825,-591.944802318994,-8.177792323182318,0.002585794393125596,0.37151927437641774,0.10448979591836735,0.3536896663427275,0.3599092970521536
calm.56,calm,-12.218265911489128,-79.67335182379469,-43.58998064721909,-43.130779080379966,1.0,0.04098652627222836,0.46036146549968376,0.43999862420546815,194.88528758858277,-602.4657567967647,-8.45381284982404,0.0007221610310096938,0.3831292517006837,0.25541950113378686,0.37342977697408075,0.37151927437641774
calm.57,calm,-12.72225978101276,-83.54780588009802,-42.38280525484145,-41.31966488854021,1.0,0.03527657181990557,0.40186357833318254,0.35462800068503453,187.4729963310729,-594.1491569240923,-9.152390786492573,-0.006007528586151072,0.6385487528344678,0.2786394557823129,0.6143613000755858,0.6269387755102045
calm.58,calm,-14.647725102784284,-78.70473024138005,-41.71471818195314,-39.99422881117181,1.0,0.08053889714643556,0.44363826616581714,0.4175398136543952,186.10994352340708,-615.2387632750641,-9.472805010909532,-0.005792107141306277,0.6501587301587328,0.301859410430839,0.6114588057445199,0.6269387755102045
calm.59,calm,-13.516190411287866,-73.04476228071161,-38.56119400109122,-37.97743157038327,1.0,0.14732815237493962,0.5264065693567306,0.49430493302131695,189.54069725384633,-563.76762522755,-8.102534900972694,-0.0014262365587631833,0.568888888888889,0.17414965986394557,0.5480339296212312,0.5572789115646257
calm.60,calm,-12.665934825848888,-63.360113137145284,-42.922493056643724,-42.456744067421454,1.0,0.12095741039132436,0.5221488732577725,0.5051290285305965,182.53734602567226,-625.1581626722707,-8.280880105710649,0.001222427047026263,0.6385487528344669,0.5804988662131514,0.6117006802721089,0.615328798185941
calm.61,calm,-5.551182091545352,-83.27561601970311,-41.467815398770995,-40.49328209655751,1.0,0.04052308719479879,0.3914090550239994,0.29817002515153584,182.93725108067625,-645.764502727833,-7.608543212271151,0.00279047704867617,0.38312925170068013,0.2438095238095238,0.36005088214147446,0.35990929705215446
calm.62,calm,-12.986678739765779,-61.28703129483914,-39.86397480108504,-40.043994494604235,1.0,0.07757231303683171,0.4724920519942688,0.451050152440252,179.68679807369048,-566.6376491125213,-8.344586093266916,0.0048189213926530675,0.6501587301587328,0.09287981859410431,0.6324913733609386,0.6443537414965999
calm.63,calm,-18.09518510180159,-79.90504857509646,-43.273725878331916,-42.19479308001558,1.0,0.12884129565483188,0.5299769853325382,0.5137363048633878,186.01736905351356,-699.316904685451,-9.423652373476033,0.004917009404351197,0.5224489795918394,0.046439909297052155,0.49765479072985125,0.5108390022675735
calm.64,calm,-21.80732795769429,-87.26660014145796,-47.02692137232724,-46.55749231378832,1.0,0.0394846714106586,0.44657666075337266,0.4156548753081404,179.03537522582874,-645.1854361771626,-8.711303389000875,0.012638063877914597,0.4411791383219956,0.26702947845804986,0.42553090801538007,0.42956916099773235
calm.65,calm,-15.349791486697098,-80.31095177542115,-42.11743667278965,-40.929402997027466,1.0,0.0988686993483832,0.49800379538087564,0.47728485600654175,207.39131493347307,-662.0503886668911,-8.486101461606166,0.015572540990209167,0.5340589569160983,0.058049886621315196,0.5019839348168647,0.5108390022675735
calm.66,calm,-19.104280285321323,-90.31419555757392,-46.083516217958795,-46.17730929483681,1.0,0.08571128086101094,0.4262118848606223,0.35749409202390164,176.82854281504666,-640.7729659397867,-10.069846269610817,0.0006119888948870702,0.650158730158731,0.5688888888888881,0.6109750566893424,0.6153287981859403
calm.67,calm,-15.27831771393728,-64.14750637686437,-37.70065485403105,-36.99735271264625,1.0,0.12684658383313246,0.4934531205508183,0.471528237681756,213.31156790214055,-541.2865717705254,-7.948022210793146,-0.001618802668796172,0.6965986394557823,0.33668934240362813,0.5650933193790336,0.568888888888889
calm.68,calm,-18.3110076985812,-104.38071353305813,-50.70920518759233,-48.650897078607514,1.0,0.08899392377784554,0.4685934875911178,0.4243008497298637,182.60859057183382,-823.0865615063713,-10.139822085216581,0.011955524731523406,0.568888888888889,0.3831292517006803,0.527424684159378,0.5340589569160995
calm.69,calm,-13.711922431068464,-75.69006092401523,-37.73901381844548,-36.580386950271965,1.0,0.1657444127075794,0.4999027481278327,0.47896785978961554,216.00911993680702,-665.9862776207478,-8.087574965577334,0.005226106762341487,0.5804988662131523,0.313469387755102,0.5334256854256855,0.5456689342403607
calm.70,calm,-7.9583643570746325,-82.06839065174323,-39.77567414736128,-38.76383757044827,1.0,0.047582648407486466,0.4590831525405101,0.44879992749760045,217.81494021324167,-593.4036934279709,-8.307141578390205,-0.004347209401294812,0.8243083900226758,0.4992290249433107,0.6222453804216722,0.6153287981859412
calm.71,calm,-19.183479239927877,-81.64645358467774,-45.75596612910584,-45.983246156737025,1.0,0.07426860210404898,0.46871474397874874,0.4302366707008447,178.4076605832655,-645.0812317287198,-8.302652582743026,0.00023309374796097714,0.5804988662131549,0.301859410430839,0.5555264621571899,0.568888888888889
calm.72,calm,-18.606959113859805,-80.31095177542115,-50.973818582398394,-50.699904878769345,1.0,0.0179537907977789,0.3450722609356176,0.24650983071301888,196.6905377165372,-773.812408171981,-10.066181687237426,0.0402187998735736,0.5340589569161001,0.3250793650793651,0.4932305366591081,0.49922902494330756
calm.73,calm,-14.745880154422753,-87.6590232178315,-47.663367601545765,-47.00625373205595,1.0,0.04278033947528462,0.4096491053566234,0.34507494612422884,183.90451620400287,-631.7553026956223,-10.078571892417877,0.0036912578197016988,0.42956916099773323,0.26702947845804986,0.40634920634920635,0.4063492063492067
calm.74,calm,-7.46559372919282,-79.14638229747149,-39.98265196528537,-41.090710376277805,1.0,0.05404384938222156,0.4315846040623635,0.39208841297073543,208.76689190001542,-598.9254631379594,-7.476079608402354,-0.0022489988523720023,0.5456689342403642,0.13931972789115646,0.509637970130581,0.5108390022675736
calm.75,calm,-21.494868283496217,-80.31095177542115,-49.61681529552063,-49.49117837536133,1.0,0.020073707596346992,0.42666379374810176,0.37861758003338414,199.9594514634045,-670.9198678581943,-9.376007301676891,0.014757995920477496,0.41795918367347085,0.16253968253968254,0.3813431013431013,0.38312925170068013
calm.76,calm,-13.508021176417618,-68.99662051360939,-34.60945718150648,-32.796203122552356,1.0,0.09814425627137104,0.49714720056472883,0.4809182391304776,229.9700776747057,-563.2176153292321,-7.240665354546743,0.00012619276636339385,0.5340589569161001,0.046439909297052155,0.461859410430839,0.4643990929705222
calm.77,calm,-13.341673843769781,-108.05134546411428,-52.59499750795539,-52.79497778872631,1.0,0.013860570801260873,0.29729658172407997,0.18274381082694774,187.0865291855111,-698.9072134981587,-12.078380222340774,-0.003812395240995931,0.6385487528344669,0.2438095238095238,0.5169495166487649,0.5224489795918359
calm.78,calm,-6.3821574088165836,-84.21755776039308,-37.50305166984851,-36.56777266660643,1.0,0.04169363041548009,0.40808874802448414,0.34837347236717603,191.6762439076734,-548.6145149273119,-9.16110032393819,-0.008876227494316904,0.5804988662131532,0.12770975056689343,0.5476039304610733,0.557278911564626
calm.79,calm,-14.971170700735772,-81.44617144849428,-44.62862908195935,-45.437667179985695,1.0,0.03514758968798212,0.36846153316507524,0.27841142580714373,191.8528156734676,-604.9281805545795,-8.519557653931663,-0.0017981917638690906,0.4643990929705204,0.3599092970521518,0.39504882842025696,0.3947392290249433
calm.80,calm,-4.792141332205585,-80.54748782846681,-41.34623840155151,-39.89167155869338,1.0,0.01698594708140279,0.3524080650674742,0.24882247466031748,226.50877477964013,-624.3432236423927,-7.911971363983022,0.009930783042161308,0.6153287981859386,0.18575963718820862,0.5617442874585732,0.568888888888889
calm.81,calm,-13.098239355776759,-98.68669922881932,-48.93483162348709,-47.68967756706616,1.0,0.04791893411260787,0.417556353261094,0.3600209916957626,216.89162417527493,-737.9546467613025,-10.37823089750708,-0.00021361871486534829,0.41795918367347085,0.06965986394557823,0.3900035803795202,0.3947392290249429
calm.82,calm,-16.396557141682692,-80.31095177542115,-47.87817241853058,-47.02029969592725,1.0,0.050738755843973145,0.4984009452956877,0.47037860100715306,197.6008030464937,-722.1628758011286,-10.478769490541913,0.008338873222220515,0.4992290249433111,0.16253968253968254,0.476196327993563,0.48181405895691576
calm.83,calm,-14.72297406769561,-66.14327747814112,-40.51072568477711,-40.138129806593426,1.0,0.10004033999758123,0.4753241547559666,0.44379277971596964,205.86120633683376,-626.8170077457446,-8.581519910542498,0.0018668083221460817,0.5456689342403624,0.18575963718820862,0.5013935969868173,0.5108390022675735
calm.84,calm,-17.99404337500672,-66.18715917030596,-41.08390522601853,-40.28853199489272,1.0,0.11575968580911306,0.42610729312215945,0.3512934932977837,175.52025591468913,-607.5171320425351,-9.035598547385074,0.006118635813382288,0.6153287981859421,0.2089795918367347,0.5844462585034014,0.5921088435374147
calm.85,calm,-13.044022115333608,-84.30163671454656,-45.57491090193362,-44.577147697628405,1.0,0.032572018128487853,0.3967330344093121,0.3260994570953518,213.4789274275372,-675.4526774315704,-8.75627108502042,0.004671599926875115,0.3947392290249434,0.301859410430839,0.37534027957174426,0.37151927437641774
calm.86,calm,-19.902641564246515,-82.36828951962318,-46.024432448884994,-43.97838548169068,1.0,0.0689241939318537,0.45785778388798815,0.4148709016210893,197.53024210857274,-617.5451696293944,-10.785068470071513,0.00013799344378378578,0.5804988662131514,0.11609977324263039,0.5372253143681716,0.5456689342403624
calm.87,calm,-8.682975817092647,-73.03152305321248,-36.96765486280571,-35.82086816880243,1.0,0.050292281074575784,0.46071865702653947,0.42039457102118216,224.17034281287414,-586.5122801668373,-8.207836772790971,-0.005677781387916023,0.3947392290249434,0.034829931972789115,0.37108390022675736,0.37151927437641774
calm.88,calm,-8.18531361793287,-72.78004465186945,-31.06180730656103,-28.98364704058511,1.0,0.13981543534886826,0.5446151088430535,0.5253154616655613,218.01154953418225,-459.2948626547955,-7.601002431585493,-0.005163560923087634,0.47600907029478634,0.1509297052154195,0.4533249607535322,0.4527891156462598
calm.89,calm,-17.30847462917618,-69.98981185254995,-43.73706901544932,-43.38904186262245,1.0,0.04804827232727117,0.3866487081005206,0.3124973194022016,205.61870175652214,-659.6992883512013,-8.502337698547525,0.008840905655454964,0.6269387755102045,0.29024943310657597,0.6032449442361979,0.6153287981859408
calm.90,calm,-12.842357997984458,-73.733627976663,-41.97914725728584,-41.24802091697212,1.0,0.04166557623976405,0.38314391365890016,0.30444631553617685,213.54385716387168,-604.9623668175304,-8.030238688396448,0.0066320842983552475,0.6385487528344687,0.37151927437641724,0.6197751724803396,0.626938775510204
calm.91,calm,-17.96325278072863,-61.84799332518761,-37.8871390999187,-36.9162570736631,1.0,0.1533767235662877,0.5400982793792636,0.5204485936966254,202.35526465486518,-530.3371980943502,-7.437906511952347,0.0009679792415972489,0.6501587301587302,0.34829931972789113,0.6257036715395379,0.6385487528344669
calm.92,calm,-20.572249045077296,-80.31095177542115,-49.221902215786976,-48.518953929044784,1.0,0.057878010221485005,0.5052650824507862,0.5013862423866595,200.4843168962899,-680.8532042817567,-9.257737680802066,0.01410026987814331,0.4992290249433111,0.35990929705215535,0.47638358569234146,0.47600907029478634
calm.93,calm,-8.176741372592868,-79.70760796380426,-36.41123401262312,-34.29820091738743,1.0,0.05717008774262215,0.45099414544986405,0.39408801392453374,198.71941847425558,-578.5342680864802,-8.217287310896632,-0.004719169732054218,0.6501587301587293,0.034829931972789115,0.5994539312323569,0.6153287981859403
calm.94,calm,-10.374995428297517,-70.09382291884286,-41.05762916947311,-40.33125114230586,1.0,0.0409574803017151,0.39618475996998087,0.34560490619884665,225.153226670943,-602.1943481192413,-8.315588717271945,0.007193781690432317,0.568888888888889,0.4527891156462585,0.5476039304610733,0.5456689342403642
calm.95,calm,-13.516436747934122,-70.57800008333017,-38.43578244428147,-37.620647091516986,1.0,0.07983032914563404,0.4329776657291975,0.369550371938272,208.077987333047,-556.5561738022444,-7.513241012728566,0.0031599963653638104,0.5108390022675735,0.34829931972789113,0.4905215419501134,0.49922902494330756
calm.96,calm,-7.149795493830879,-70.45237890113486,-36.3868865857051,-35.08346094276173,1.0,0.13805791584843866,0.5164812439351483,0.47502551042290153,207.3937205651983,-556.4732551004785,-7.50857375406915,-0.0022745993277762215,0.48761904761904695,0.046439909297052155,0.4580498866213152,0.4643990929705216
calm.97,calm,-9.04164556435927,-72.06892081568996,-40.52453399737282,-38.83900319140493,1.0,0.06746326454113417,0.39956780061374925,0.31738678285960825,202.9311091645047,-556.0073194000438,-9.098192070565595,-0.009339463168943046,0.5224489795918394,0.10448979591836735,0.48286086019107094,0.48761904761904873
calm.98,calm,-14.683849447190896,-66.29569607577261,-37.688418323126115,-36.882575495771576,1.0,0.03428296995120029,0.4063995724987757,0.348865920279675,226.66058525750438,-564.9182436081018,-7.085976162668772,0.00024385983494501043,0.6269387755102036,0.47600907029478456,0.5793606331421458,0.5804988662131514
calm.99,calm,-14.144938918258987,-75.5526636766665,-36.797585636077905,-34.81346057450884,1.0,0.07174002281821673,0.40944448881129997,0.34013931822848387,229.4924303291743,-528.1718353791658,-7.547428324368531,0.004550991176630747,0.6501587301587302,0.3599092970521542,0.5666562009419153,0.5804988662131514
happy.26,happy,-14.991799469135511,-71.86021933606064,-39.13508717427436,-38.51051637716475,1.0,0.11739703080249408,0.48981787292849344,0.45367782332080886,178.66732180026895,-593.1034098618367,-7.960950778742811,0.0012119973450761662,0.5340589569161018,0.42956916099773323,0.49981936277335787,0.4992290249433111
happy.27,happy,-20.29978028192513,-70.28480262013392,-43.17231350768442,-43.139383346842536,1.0,0.08712981461947203,0.4616299717633005,0.4064273580047312,205.66939165965863,-593.3299776858021,-7.485395310780795,0.009850787060496814,0.452789115646258,0.1509297052154195,0.41779566286608544,0.41795918367347085
happy.28,happy,-10.761801295724874,-74.80705176648108,-40.67162518929133,-39.91611114417653,1.0,0.09336755759101258,0.4601827327992992,0.43525370270627495,162.1960953586491,-553.9633082262329,-10.087355389643054,-0.00567191854970361,0.568888888888889,0.4527891156462585,0.5528977880460361,0.5572789115646257
happy.29,happy,-12.015221600543043,-66.6449643873076,-35.71136764617463,-34.23695918131251,1.0,0.05727107059390863,0.46298824079552886,0.42557961161159313,219.51261366282702,-539.7129263483743,-8.295640004178887,-0.007353901548786005,0.7082086167800448,0.09287981859410431,0.5768565203859322,0.6037188208616762
happy.30,happy,-13.401255012238982,-79.39248901967514,-36.73009654877218,-34.5137333223631,1.0,0.14810877918779475,0.5260246126336013,0.5068730661435539,216.39857797903247,-551.9608460558363,-9.279758638302155,-0.013344543219519767,0.7198185941043072,0.29024943310657597,0.588625850340136,0.6037188208616779
happy.31,happy,-9.565689415238905,-89.47020036527817,-36.213469876308906,-33.45356037543615,1.0,0.12250149351743234,0.47964359715381905,0.44155252560339997,214.6988403616098,-541.612832557611,-8.63725728054886,-0.006250879232112096,0.47600907029478456,0.23219954648526078,0.39960286817429674,0.4063492063492049
happy.32,happy,-14.028361760141618,-73.99826191535087,-39.98565676672386,-38.48949204484842,1.0,0.040327480735675575,0.3813649964559495,0.2777129614869641,198.30642526231895,-551.0141642477088,-7.058848402613261,0.007585993476937409,0.5108390022675735,0.058049886621315196,0.3896980546604607,0.3947392290249429
happy.33,happy,-17.951040415250183,-71.99133322709034,-38.584635197515574,-37.31401436096759,1.0,0.05839211613681225,0.4174537749633815,0.36021878022763093,216.75089169788512,-569.0381925070351,-6.521516707169722,0.021676346271673867,0.4760090702947828,0.08126984126984127,0.4300739426205265,0.44117913832199473
happy.34,happy,-5.586589654570544,-77.24320542727212,-34.16046351241709,-32.299364538685396,1.0,0.0968998280415853,0.46904991339862745,0.42848366332493404,223.73296267661235,-539.1417491792408,-7.410976952212561,-0.002105813465363462,0.49922902494331023,0.12770975056689343,0.4741364933070002,0.47600907029478634
happy.35,happy,-9.082365756348212,-83.68798779969819,-36.19371872166773,-34.23048100423581,1.0,0.06213955413894656,0.46636341691559424,0.4174249805199163,203.58990415653696,-531.6439733913683,-8.087339745998053,-0.003035955524587186,0.5340589569161001,0.2786394557823129,0.5019839348168645,0.5108390022675735
happy.36,happy,-12.971031469834347,-70.0651623940788,-32.599780298013776,-30.763313026728675,1.0,0.13690585696611043,0.5020864434422274,0.4660932717051046,233.17513141728236,-495.8361064043165,-6.130236895877613,-0.004790817123923954,0.4411791383219956,0.046439909297052155,0.41468876752578965,0.41795918367346996
happy.37,happy,-21.660585359846248,-61.567059548179785,-38.180576293741964,-38.03178280784722,1.0,0.188201330033701,0.5403014039080479,0.5194655858970882,209.34845728135295,-552.896436752892,-7.324487715647957,0.010665274351868037,0.7546485260770979,0.1509297052154195,0.6519647266313934,0.6617687074829934
happy.38,happy,-17.231173312468275,-63.66751014050715,-38.877156530587285,-38.805150165648016,1.0,0.15835670281591036,0.5388250641947981,0.508399907732148,214.76612747544087,-570.1371850679889,-7.390092608027073,0.011928850988142016,0.4992290249433111,0.1509297052154195,0.39975975975975975,0.39473922902494607
happy.39,happy,-12.00948458485081,-68.28908545760663,-39.063927780750156,-37.938426273042765,1.0,0.1261162811786858,0.4495340543387328,0.383148777442221,209.5989125461797,-596.7635541558882,-7.727705050509353,0.010583345627729689,0.47600907029478545,0.4295691609977324,0.4624036281179138,0.4643990929705204
happy.40,happy,-14.479164452847417,-59.947110825306645,-35.85025902197693,-35.03002731352269,1.0,0.1385173746018635,0.5083859146035488,0.4852546761851083,186.69347828967324,-567.2637352557833,-8.228507031508752,-0.005347531560886565,0.4876190476190452,0.023219954648526078,0.4560041862899005,0.4643990929705213
happy.41,happy,-19.642907485664068,-69.22515905777409,-39.428646638043794,-38.440289578159394,1.0,0.12527430172890985,0.4850377012910253,0.44784112578788404,201.6622589539739,-544.501812352368,-8.15459702117124,0.0037802106837550586,0.5108390022675735,0.3599092970521542,0.48305118768819005,0.48761904761904695
happy.42,happy,-14.263561652427049,-79.8598958266715,-40.16702895459899,-37.77410788419874,1.0,0.06838937515041436,0.4263418263604692,0.35788303283347656,196.95662681611597,-653.6454384553116,-8.9632290171256,0.00731054557658045,0.6501587301587293,0.33668934240362813,0.5858394557823129,0.5921088435374142
happy.43,happy,-16.188517108356656,-75.26139444650444,-39.56906298018836,-39.12795971513206,1.0,0.037576241084476124,0.45713489817330705,0.4067945009557059,201.6362135494895,-599.3647234465647,-8.188036852370507,0.005100022879796892,0.5804988662131514,0.4527891156462585,0.5559645745090489,0.5572789115646266
happy.44,happy,-15.166013964851988,-86.22965360674361,-43.35715986029705,-41.57682870804972,1.0,0.0353758238160689,0.4466434685768829,0.418385561475611,210.66796557487578,-724.0752112751585,-10.286669181966934,0.00133359460907335,0.4992290249433111,0.29024943310657597,0.4496227581941868,0.452789115646258
happy.45,happy,-14.700870598504816,-69.34840436546025,-40.31501706931354,-38.5443883934769,1.0,0.09797499336386403,0.46878913627911467,0.43404335152227536,217.9906893217296,-551.0009495069372,-8.894859209952843,-0.006615845613701341,0.5340589569160983,0.3599092970521542,0.48533511765361886,0.4876190476190476
happy.46,happy,-23.46815333920052,-83.31404136330437,-45.80015913555217,-44.269407553632306,1.0,0.07352826885468797,0.46453668790480745,0.42440066167310453,180.86911434162724,-559.4152904580563,-9.000525739375297,-0.007120160421590565,0.5456689342403642,0.44117913832199546,0.5226563006154843,0.5224489795918368
happy.47,happy,-16.26357966713033,-75.52707518822568,-41.89791995449811,-41.1336395776933,1.0,0.08931452663298134,0.4873350698425982,0.45164348429730394,202.85159245186856,-634.4458114117737,-8.38649366895334,0.0070721929308307,0.6733786848072563,0.5108390022675737,0.637034407966085,0.6385487528344689
happy.48,happy,-20.24792406969418,-58.870657422018446,-39.474976996247335,-39.56001418762426,1.0,0.07217056754515895,0.45968596075737905,0.37271363949291414,177.40912356808616,-564.8226313560649,-6.876426896615926,0.0031105668342000566,0.4992290249433111,0.06965986394557823,0.4665759637188209,0.47600907029478456
happy.49,happy,-15.807537111743962,-56.72451764920279,-35.9112263042139,-35.26510614180569,1.0,0.15688541948298323,0.5217493604631075,0.48447569021905224,208.14660904927914,-525.3312675830193,-6.9767252608782275,0.004703878726494191,0.48761904761904873,0.13931972789115646,0.44856730571016284,0.4527891156462585
happy.50,happy,-18.324016511569653,-63.96784259561662,-40.870642384834206,-40.24926787505703,1.0,0.14906633461113317,0.482346843376905,0.4137415226137945,187.9500427397847,-575.3190613961751,-8.971488719164533,0.002741186962827347,0.47600907029478634,0.37151927437641724,0.46258503401360546,0.4643990929705213
happy.51,happy,-8.499149839176898,-66.19141448986619,-39.25660846342306,-39.38105721168715,1.0,0.06827392687942196,0.4099715159052142,0.35295407000205475,185.15070028395806,-506.7674337798772,-7.22828972894337,0.005931410498872903,0.6617687074829952,0.13931972789115646,0.6202692140686062,0.6385487528344669
happy.52,happy,-14.799352536096738,-66.84041111966496,-44.25024857175015,-43.49513183598779,1.0,0.08387195685939193,0.48750534147560903,0.4560371044532059,190.78326657564665,-559.1975516330372,-8.002235350023978,0.007881924479527725,0.5572789115646266,0.034829931972789115,0.5241075477810172,0.5340589569161001
happy.53,happy,-17.922183886484145,-68.25625336823992,-39.27487641270933,-37.9681854481956,1.0,0.04464085164275885,0.43134578095268855,0.3856471355973359,200.69726523837323,-527.1092859872967,-7.161804616496449,0.008619709283894498,0.5456689342403642,0.3831292517006803,0.4878093751161667,0.48761904761904873
happy.54,happy,-17.06299756673147,-72.41636043255453,-38.69022762492437,-37.91090577467544,1.0,0.06966539669269937,0.36180623850025223,0.25704122274739516,185.46138894421256,-477.4285378268397,-6.480680673044985,0.004423170095336304,0.48761904761904873,0.034829931972789115,0.4543966509680796,0.46439909297052157
happy.55,happy,-18.86060386724154,-69.13367771092818,-37.14142755473003,-35.794000025813105,1.0,0.08319214411484424,0.4339195666379478,0.4079919365132346,189.6093336143479,-490.11677508395616,-7.028805747950082,0.00023331792589355278,0.5921088435374156,0.26702947845804986,0.5729865279445112,0.5804988662131514
happy.56,happy,-17.454878044346863,-69.02280373694161,-41.594528110333094,-41.03476852490449,1.0,0.06671729762062414,0.45391025560008896,0.42069703159885785,184.94892981978916,-513.5715304111131,-7.2337724996953785,0.006665560568545425,0.5108390022675771,0.16253968253968254,0.4558255712541427,0.4643990929705204
happy.57,happy,-18.689189165465784,-60.933759793068205,-37.31986518804184,-36.47370645677803,1.0,0.09993101240884841,0.4425386532744373,0.3735400787538918,181.8812016460051,-465.52341142904237,-6.862009923623024,0.003057725973023126,0.68498866213152,0.09287981859410431,0.603481882548938,0.6153287981859421
happy.58,happy,-11.198756968653692,-79.7139422854772,-37.099043839411856,-36.69762565974523,1.0,0.09683745091134374,0.48031555159724193,0.4361517809871549,228.43142061513376,-618.4399745261368,-7.5944404927801585,-0.007865818811740815,0.4411791383219956,0.22058956916099773,0.40412263535551207,0.4063492063492067
happy.59,happy,-17.00129817788453,-80.39926554711457,-40.18631860318446,-37.88326602792684,1.0,0.0900394527851077,0.47216535825763073,0.4354494587232398,210.17681102249972,-579.4594820764654,-8.910077189089831,-0.0033794140936863164,0.6965986394557819,0.18575963718820862,0.6345104998521147,0.6501587301587293
happy.60,happy,-10.976517758332598,-66.235009846361,-42.33963087134391,-42.040410321141295,1.0,0.09547970577625445,0.44620908586205316,0.39615096981041087,189.98262706913775,-585.0896375755392,-9.460999720800565,0.004171635146952865,0.4643990929705222,0.11609977324263039,0.43588635454181673,0.4411791383219956
happy.61,happy,-10.790411429473012,-66.98807397835819,-37.52476196715015,-35.7148757388232,1.0,0.11876574278888455,0.4738507988111185,0.4506863319466538,200.0009904222898,-557.2722817429786,-8.45168959582638,0.0008824411406901891,0.6153287981859421,0.22058956916099773,0.5985061779813966,0.6037188208616782
happy.62,happy,-13.979431056362015,-73.57863505034203,-43.57180301814811,-42.930511964146845,1.0,0.048208630148883644,0.40603120485922733,0.328044955849467,197.4339800581393,-573.9257923218279,-8.533740723822042,0.010192229943841363,0.40634920634920846,0.3250793650793651,0.3850893777424389,0.38312925170068013
happy.63,happy,-15.959327445584485,-56.36458896945163,-36.23322161432853,-36.09784510046285,1.0,0.16883794580785422,0.5520931150430984,0.5380210859526082,164.88574288163576,-518.5950511958121,-8.077989055337833,-0.0021009984835463845,0.650158730158731,0.33668934240362813,0.4936175359032502,0.48761904761904873
